subject,bin,probE,source,draw
22,2,0.527777777777778,simulated,36
22,3,0.527777777777778,simulated,36
22,4,0.513888888888889,simulated,36
22,5,0.541666666666667,simulated,36
23,1,0.563380281690141,simulated,36
23,2,0.394366197183099,simulated,36
23,3,0.428571428571429,simulated,36
23,4,0.492957746478873,simulated,36
23,5,0.591549295774648,simulated,36
24,1,0.507042253521127,simulated,36
24,2,0.506849315068493,simulated,36
24,3,0.486111111111111,simulated,36
24,4,0.5,simulated,36
24,5,0.555555555555556,simulated,36
25,1,0.777777777777778,simulated,36
25,2,0.611111111111111,simulated,36
25,3,0.402777777777778,simulated,36
25,4,0.486111111111111,simulated,36
25,5,0.305555555555556,simulated,36
26,1,0.611111111111111,simulated,36
26,2,0.555555555555556,simulated,36
26,3,0.444444444444444,simulated,36
26,4,0.486111111111111,simulated,36
26,5,0.430555555555556,simulated,36
2,1,0.555555555555556,simulated,37
2,2,0.652777777777778,simulated,37
2,3,0.492957746478873,simulated,37
2,4,0.410958904109589,simulated,37
2,5,0.486111111111111,simulated,37
3,1,0.408450704225352,simulated,37
3,2,0.47887323943662,simulated,37
3,3,0.597222222222222,simulated,37
3,4,0.47887323943662,simulated,37
3,5,0.52112676056338,simulated,37
7,1,0.611111111111111,simulated,37
7,2,0.513888888888889,simulated,37
7,3,0.485714285714286,simulated,37
7,4,0.465753424657534,simulated,37
7,5,0.424657534246575,simulated,37
8,1,0.375,simulated,37
8,2,0.380281690140845,simulated,37
8,3,0.486111111111111,simulated,37
8,4,0.492957746478873,simulated,37
8,5,0.569444444444444,simulated,37
9,1,0.569444444444444,simulated,37
9,2,0.47887323943662,simulated,37
9,3,0.534246575342466,simulated,37
9,4,0.555555555555556,simulated,37
9,5,0.416666666666667,simulated,37
10,1,0.180555555555556,simulated,37
10,2,0.430555555555556,simulated,37
10,3,0.366197183098592,simulated,37
10,4,0.541666666666667,simulated,37
10,5,0.555555555555556,simulated,37
11,1,0.597222222222222,simulated,37
11,2,0.569444444444444,simulated,37
11,3,0.457142857142857,simulated,37
11,4,0.465753424657534,simulated,37
11,5,0.541666666666667,simulated,37
12,1,0.579710144927536,simulated,37
12,2,0.493333333333333,simulated,37
12,3,0.541666666666667,simulated,37
12,4,0.5,simulated,37
12,5,0.430555555555556,simulated,37
13,1,0.333333333333333,simulated,37
13,2,0.518518518518518,simulated,37
13,3,0.425925925925926,simulated,37
13,4,0.4,simulated,37
13,5,0.574074074074074,simulated,37
15,1,0.46031746031746,simulated,37
15,2,0.507936507936508,simulated,37
15,3,0.390625,simulated,37
15,4,0.476190476190476,simulated,37
15,5,0.587301587301587,simulated,37
16,1,0.708333333333333,simulated,37
16,2,0.5,simulated,37
16,3,0.577464788732394,simulated,37
16,4,0.563380281690141,simulated,37
16,5,0.397260273972603,simulated,37
17,1,0.388888888888889,simulated,37
17,2,0.450704225352113,simulated,37
17,3,0.444444444444444,simulated,37
17,4,0.534246575342466,simulated,37
17,5,0.597222222222222,simulated,37
18,1,0.258620689655172,simulated,37
18,2,0.385964912280702,simulated,37
18,3,0.448275862068966,simulated,37
18,4,0.603448275862069,simulated,37
18,5,0.448275862068966,simulated,37
19,1,0.627450980392157,simulated,37
19,2,0.46,simulated,37
19,3,0.411764705882353,simulated,37
19,4,0.448979591836735,simulated,37
19,5,0.5,simulated,37
20,1,0.583333333333333,simulated,37
20,2,0.611111111111111,simulated,37
20,3,0.583333333333333,simulated,37
20,4,0.416666666666667,simulated,37
20,5,0.472222222222222,simulated,37
21,1,0.694444444444444,simulated,37
21,2,0.611111111111111,simulated,37
21,3,0.52112676056338,simulated,37
21,4,0.36986301369863,simulated,37
21,5,0.444444444444444,simulated,37
22,1,0.555555555555556,simulated,37
22,2,0.535211267605634,simulated,37
22,3,0.493150684931507,simulated,37
22,4,0.472222222222222,simulated,37
22,5,0.569444444444444,simulated,37
23,1,0.457142857142857,simulated,37
23,2,0.388888888888889,simulated,37
23,3,0.457142857142857,simulated,37
23,4,0.549295774647887,simulated,37
23,5,0.549295774647887,simulated,37
24,1,0.450704225352113,simulated,37
24,2,0.547945205479452,simulated,37
24,3,0.5,simulated,37
24,4,0.527777777777778,simulated,37
24,5,0.555555555555556,simulated,37
25,1,0.75,simulated,37
25,2,0.611111111111111,simulated,37
25,3,0.458333333333333,simulated,37
25,4,0.347222222222222,simulated,37
25,5,0.361111111111111,simulated,37
26,1,0.666666666666667,simulated,37
26,2,0.569444444444444,simulated,37
26,3,0.416666666666667,simulated,37
26,4,0.472222222222222,simulated,37
26,5,0.430555555555556,simulated,37
2,1,0.486111111111111,simulated,38
2,2,0.555555555555556,simulated,38
2,3,0.430555555555556,simulated,38
2,4,0.5,simulated,38
2,5,0.527777777777778,simulated,38
3,1,0.28169014084507,simulated,38
3,2,0.408450704225352,simulated,38
3,3,0.583333333333333,simulated,38
3,4,0.549295774647887,simulated,38
3,5,0.47887323943662,simulated,38
7,1,0.638888888888889,simulated,38
7,2,0.5,simulated,38
7,3,0.472222222222222,simulated,38
7,4,0.458333333333333,simulated,38
7,5,0.444444444444444,simulated,38
8,1,0.416666666666667,simulated,38
8,2,0.394366197183099,simulated,38
8,3,0.513888888888889,simulated,38
8,4,0.492957746478873,simulated,38
8,5,0.583333333333333,simulated,38
9,1,0.569444444444444,simulated,38
9,2,0.430555555555556,simulated,38
9,3,0.527777777777778,simulated,38
9,4,0.569444444444444,simulated,38
9,5,0.472222222222222,simulated,38
10,1,0.194444444444444,simulated,38
10,2,0.319444444444444,simulated,38
10,3,0.380281690140845,simulated,38
10,4,0.492957746478873,simulated,38
10,5,0.547945205479452,simulated,38
11,1,0.583333333333333,simulated,38
11,2,0.583333333333333,simulated,38
11,3,0.47887323943662,simulated,38
11,4,0.416666666666667,simulated,38
11,5,0.583333333333333,simulated,38
12,1,0.694444444444444,simulated,38
12,2,0.486111111111111,simulated,38
12,3,0.486111111111111,simulated,38
12,4,0.513888888888889,simulated,38
12,5,0.458333333333333,simulated,38
13,1,0.39622641509434,simulated,38
13,2,0.527272727272727,simulated,38
13,3,0.454545454545455,simulated,38
13,4,0.388888888888889,simulated,38
13,5,0.518518518518518,simulated,38
15,1,0.523809523809524,simulated,38
15,2,0.53968253968254,simulated,38
15,3,0.40625,simulated,38
15,4,0.476190476190476,simulated,38
15,5,0.555555555555556,simulated,38
16,1,0.583333333333333,simulated,38
16,2,0.513888888888889,simulated,38
16,3,0.563380281690141,simulated,38
16,4,0.507042253521127,simulated,38
16,5,0.452054794520548,simulated,38
17,1,0.513888888888889,simulated,38
17,2,0.513888888888889,simulated,38
17,3,0.464788732394366,simulated,38
17,4,0.561643835616438,simulated,38
17,5,0.555555555555556,simulated,38
18,1,0.327586206896552,simulated,38
18,2,0.5,simulated,38
18,3,0.43859649122807,simulated,38
18,4,0.46551724137931,simulated,38
18,5,0.5,simulated,38
19,1,0.666666666666667,simulated,38
19,2,0.52,simulated,38
19,3,0.352941176470588,simulated,38
19,4,0.42,simulated,38
19,5,0.529411764705882,simulated,38
20,1,0.527777777777778,simulated,38
20,2,0.625,simulated,38
20,3,0.555555555555556,simulated,38
20,4,0.444444444444444,simulated,38
20,5,0.416666666666667,simulated,38
21,1,0.694444444444444,simulated,38
21,2,0.611111111111111,simulated,38
21,3,0.513888888888889,simulated,38
21,4,0.416666666666667,simulated,38
21,5,0.416666666666667,simulated,38
22,1,0.555555555555556,simulated,38
22,2,0.541666666666667,simulated,38
22,3,0.486111111111111,simulated,38
22,4,0.472222222222222,simulated,38
22,5,0.583333333333333,simulated,38
23,1,0.535211267605634,simulated,38
23,2,0.366197183098592,simulated,38
23,3,0.442857142857143,simulated,38
23,4,0.577464788732394,simulated,38
23,5,0.52112676056338,simulated,38
24,1,0.527777777777778,simulated,38
24,2,0.492957746478873,simulated,38
24,3,0.506849315068493,simulated,38
24,4,0.513888888888889,simulated,38
24,5,0.569444444444444,simulated,38
25,1,0.763888888888889,simulated,38
25,2,0.611111111111111,simulated,38
25,3,0.416666666666667,simulated,38
25,4,0.444444444444444,simulated,38
25,5,0.333333333333333,simulated,38
26,1,0.680555555555556,simulated,38
26,2,0.569444444444444,simulated,38
26,3,0.5,simulated,38
26,4,0.416666666666667,simulated,38
26,5,0.402777777777778,simulated,38
2,1,0.375,simulated,39
2,2,0.638888888888889,simulated,39
2,3,0.513888888888889,simulated,39
2,4,0.472222222222222,simulated,39
2,5,0.486111111111111,simulated,39
3,1,0.23943661971831,simulated,39
3,2,0.450704225352113,simulated,39
3,3,0.597222222222222,simulated,39
3,4,0.52112676056338,simulated,39
3,5,0.47887323943662,simulated,39
7,1,0.661971830985915,simulated,39
7,2,0.575342465753425,simulated,39
7,3,0.5,simulated,39
7,4,0.416666666666667,simulated,39
7,5,0.430555555555556,simulated,39
8,1,0.394366197183099,simulated,39
8,2,0.416666666666667,simulated,39
8,3,0.513888888888889,simulated,39
8,4,0.492957746478873,simulated,39
8,5,0.611111111111111,simulated,39
9,1,0.597222222222222,simulated,39
9,2,0.472222222222222,simulated,39
9,3,0.541666666666667,simulated,39
9,4,0.555555555555556,simulated,39
9,5,0.416666666666667,simulated,39
10,1,0.211267605633803,simulated,39
10,2,0.416666666666667,simulated,39
10,3,0.388888888888889,simulated,39
10,4,0.555555555555556,simulated,39
10,5,0.555555555555556,simulated,39
11,1,0.535211267605634,simulated,39
11,2,0.520547945205479,simulated,39
11,3,0.492957746478873,simulated,39
11,4,0.416666666666667,simulated,39
11,5,0.611111111111111,simulated,39
12,1,0.652777777777778,simulated,39
12,2,0.5,simulated,39
12,3,0.472222222222222,simulated,39
12,4,0.486111111111111,simulated,39
12,5,0.486111111111111,simulated,39
13,1,0.222222222222222,simulated,39
13,2,0.425925925925926,simulated,39
13,3,0.436363636363636,simulated,39
13,4,0.407407407407407,simulated,39
13,5,0.574074074074074,simulated,39
15,1,0.564516129032258,simulated,39
15,2,0.609375,simulated,39
15,3,0.507936507936508,simulated,39
15,4,0.359375,simulated,39
15,5,0.53968253968254,simulated,39
16,1,0.611111111111111,simulated,39
16,2,0.457142857142857,simulated,39
16,3,0.616438356164384,simulated,39
16,4,0.527777777777778,simulated,39
16,5,0.472222222222222,simulated,39
17,1,0.472222222222222,simulated,39
17,2,0.430555555555556,simulated,39
17,3,0.485714285714286,simulated,39
17,4,0.554054054054054,simulated,39
17,5,0.569444444444444,simulated,39
18,1,0.327586206896552,simulated,39
18,2,0.482758620689655,simulated,39
18,3,0.508771929824561,simulated,39
18,4,0.517241379310345,simulated,39
18,5,0.46551724137931,simulated,39
19,1,0.647058823529412,simulated,39
19,2,0.54,simulated,39
19,3,0.372549019607843,simulated,39
19,4,0.42,simulated,39
19,5,0.529411764705882,simulated,39
20,1,0.583333333333333,simulated,39
20,2,0.619718309859155,simulated,39
20,3,0.520547945205479,simulated,39
20,4,0.458333333333333,simulated,39
20,5,0.430555555555556,simulated,39
21,1,0.708333333333333,simulated,39
21,2,0.625,simulated,39
21,3,0.513888888888889,simulated,39
21,4,0.388888888888889,simulated,39
21,5,0.472222222222222,simulated,39
22,1,0.527777777777778,simulated,39
22,2,0.527777777777778,simulated,39
22,3,0.5,simulated,39
22,4,0.527777777777778,simulated,39
22,5,0.541666666666667,simulated,39
23,1,0.436619718309859,simulated,39
23,2,0.394366197183099,simulated,39
23,3,0.471428571428571,simulated,39
23,4,0.492957746478873,simulated,39
23,5,0.605633802816901,simulated,39
24,1,0.522388059701492,simulated,39
24,2,0.558441558441558,simulated,39
24,3,0.5,simulated,39
24,4,0.472222222222222,simulated,39
24,5,0.541666666666667,simulated,39
25,1,0.888888888888889,simulated,39
25,2,0.638888888888889,simulated,39
25,3,0.486111111111111,simulated,39
25,4,0.361111111111111,simulated,39
25,5,0.319444444444444,simulated,39
26,1,0.569444444444444,simulated,39
26,2,0.5,simulated,39
26,3,0.430555555555556,simulated,39
26,4,0.5,simulated,39
26,5,0.458333333333333,simulated,39
2,1,0.486111111111111,simulated,40
2,2,0.577464788732394,simulated,40
2,3,0.493150684931507,simulated,40
2,4,0.458333333333333,simulated,40
2,5,0.527777777777778,simulated,40
3,1,0.436619718309859,simulated,40
3,2,0.535211267605634,simulated,40
3,3,0.611111111111111,simulated,40
3,4,0.47887323943662,simulated,40
3,5,0.492957746478873,simulated,40
7,1,0.638888888888889,simulated,40
7,2,0.541666666666667,simulated,40
7,3,0.47887323943662,simulated,40
7,4,0.438356164383562,simulated,40
7,5,0.430555555555556,simulated,40
8,1,0.375,simulated,40
8,2,0.507042253521127,simulated,40
8,3,0.458333333333333,simulated,40
8,4,0.450704225352113,simulated,40
8,5,0.555555555555556,simulated,40
9,1,0.563380281690141,simulated,40
9,2,0.438356164383562,simulated,40
9,3,0.513888888888889,simulated,40
9,4,0.569444444444444,simulated,40
9,5,0.430555555555556,simulated,40
10,1,0.291666666666667,simulated,40
10,2,0.375,simulated,40
10,3,0.422535211267606,simulated,40
10,4,0.555555555555556,simulated,40
10,5,0.555555555555556,simulated,40
11,1,0.625,simulated,40
11,2,0.513888888888889,simulated,40
11,3,0.47887323943662,simulated,40
11,4,0.513888888888889,simulated,40
11,5,0.527777777777778,simulated,40
12,1,0.611111111111111,simulated,40
12,2,0.5,simulated,40
12,3,0.47887323943662,simulated,40
12,4,0.506849315068493,simulated,40
12,5,0.472222222222222,simulated,40
13,1,0.415094339622642,simulated,40
13,2,0.545454545454545,simulated,40
13,3,0.433962264150943,simulated,40
13,4,0.375,simulated,40
13,5,0.537037037037037,simulated,40
15,1,0.523809523809524,simulated,40
15,2,0.555555555555556,simulated,40
15,3,0.34375,simulated,40
15,4,0.46031746031746,simulated,40
15,5,0.555555555555556,simulated,40
16,1,0.638888888888889,simulated,40
16,2,0.442857142857143,simulated,40
16,3,0.602739726027397,simulated,40
16,4,0.542857142857143,simulated,40
16,5,0.445945945945946,simulated,40
17,1,0.527777777777778,simulated,40
17,2,0.464788732394366,simulated,40
17,3,0.479452054794521,simulated,40
17,4,0.527777777777778,simulated,40
17,5,0.541666666666667,simulated,40
18,1,0.293103448275862,simulated,40
18,2,0.431034482758621,simulated,40
18,3,0.491228070175439,simulated,40
18,4,0.5,simulated,40
18,5,0.517241379310345,simulated,40
19,1,0.54,simulated,40
19,2,0.529411764705882,simulated,40
19,3,0.411764705882353,simulated,40
19,4,0.4,simulated,40
19,5,0.549019607843137,simulated,40
20,1,0.597222222222222,simulated,40
20,2,0.652777777777778,simulated,40
20,3,0.549295774647887,simulated,40
20,4,0.397260273972603,simulated,40
20,5,0.430555555555556,simulated,40
21,1,0.75,simulated,40
21,2,0.597222222222222,simulated,40
21,3,0.577464788732394,simulated,40
21,4,0.328767123287671,simulated,40
21,5,0.430555555555556,simulated,40
22,1,0.569444444444444,simulated,40
22,2,0.625,simulated,40
22,3,0.458333333333333,simulated,40
22,4,0.444444444444444,simulated,40
22,5,0.527777777777778,simulated,40
23,1,0.380281690140845,simulated,40
23,2,0.422535211267606,simulated,40
23,3,0.428571428571429,simulated,40
23,4,0.507042253521127,simulated,40
23,5,0.535211267605634,simulated,40
24,1,0.549295774647887,simulated,40
24,2,0.520547945205479,simulated,40
24,3,0.5,simulated,40
24,4,0.472222222222222,simulated,40
24,5,0.555555555555556,simulated,40
25,1,0.746478873239437,simulated,40
25,2,0.602739726027397,simulated,40
25,3,0.5,simulated,40
25,4,0.388888888888889,simulated,40
25,5,0.361111111111111,simulated,40
26,1,0.583333333333333,simulated,40
26,2,0.513888888888889,simulated,40
26,3,0.472222222222222,simulated,40
26,4,0.5,simulated,40
26,5,0.402777777777778,simulated,40
2,1,0.625,simulated,41
2,2,0.597222222222222,simulated,41
2,3,0.5,simulated,41
2,4,0.472222222222222,simulated,41
2,5,0.458333333333333,simulated,41
3,1,0.352112676056338,simulated,41
3,2,0.535211267605634,simulated,41
3,3,0.569444444444444,simulated,41
3,4,0.507042253521127,simulated,41
3,5,0.464788732394366,simulated,41
7,1,0.633802816901408,simulated,41
7,2,0.547945205479452,simulated,41
7,3,0.458333333333333,simulated,41
7,4,0.458333333333333,simulated,41
7,5,0.416666666666667,simulated,41
8,1,0.402777777777778,simulated,41
8,2,0.464788732394366,simulated,41
8,3,0.5,simulated,41
8,4,0.422535211267606,simulated,41
8,5,0.625,simulated,41
9,1,0.472222222222222,simulated,41
9,2,0.5,simulated,41
9,3,0.513888888888889,simulated,41
9,4,0.611111111111111,simulated,41
9,5,0.486111111111111,simulated,41
10,1,0.291666666666667,simulated,41
10,2,0.375,simulated,41
10,3,0.366197183098592,simulated,41
10,4,0.555555555555556,simulated,41
10,5,0.569444444444444,simulated,41
11,1,0.657142857142857,simulated,41
11,2,0.486486486486487,simulated,41
11,3,0.549295774647887,simulated,41
11,4,0.402777777777778,simulated,41
11,5,0.541666666666667,simulated,41
12,1,0.647887323943662,simulated,41
12,2,0.493150684931507,simulated,41
12,3,0.458333333333333,simulated,41
12,4,0.527777777777778,simulated,41
12,5,0.472222222222222,simulated,41
13,1,0.296296296296296,simulated,41
13,2,0.5,simulated,41
13,3,0.454545454545455,simulated,41
13,4,0.407407407407407,simulated,41
13,5,0.574074074074074,simulated,41
15,1,0.523809523809524,simulated,41
15,2,0.507936507936508,simulated,41
15,3,0.390625,simulated,41
15,4,0.444444444444444,simulated,41
15,5,0.523809523809524,simulated,41
16,1,0.71830985915493,simulated,41
16,2,0.520547945205479,simulated,41
16,3,0.549295774647887,simulated,41
16,4,0.555555555555556,simulated,41
16,5,0.430555555555556,simulated,41
17,1,0.583333333333333,simulated,41
17,2,0.492957746478873,simulated,41
17,3,0.506849315068493,simulated,41
17,4,0.513888888888889,simulated,41
17,5,0.527777777777778,simulated,41
18,1,0.293103448275862,simulated,41
18,2,0.46551724137931,simulated,41
18,3,0.43859649122807,simulated,41
18,4,0.53448275862069,simulated,41
18,5,0.5,simulated,41
19,1,0.450980392156863,simulated,41
19,2,0.56,simulated,41
19,3,0.34,simulated,41
19,4,0.450980392156863,simulated,41
19,5,0.549019607843137,simulated,41
20,1,0.708333333333333,simulated,41
20,2,0.633802816901408,simulated,41
20,3,0.561643835616438,simulated,41
20,4,0.388888888888889,simulated,41
20,5,0.402777777777778,simulated,41
21,1,0.666666666666667,simulated,41
21,2,0.597222222222222,simulated,41
21,3,0.5,simulated,41
21,4,0.472222222222222,simulated,41
21,5,0.458333333333333,simulated,41
22,1,0.52112676056338,simulated,41
22,2,0.547945205479452,simulated,41
22,3,0.458333333333333,simulated,41
22,4,0.555555555555556,simulated,41
22,5,0.513888888888889,simulated,41
23,1,0.492957746478873,simulated,41
23,2,0.408450704225352,simulated,41
23,3,0.442857142857143,simulated,41
23,4,0.535211267605634,simulated,41
23,5,0.535211267605634,simulated,41
24,1,0.458333333333333,simulated,41
24,2,0.513888888888889,simulated,41
24,3,0.513888888888889,simulated,41
24,4,0.458333333333333,simulated,41
24,5,0.583333333333333,simulated,41
25,1,0.75,simulated,41
25,2,0.638888888888889,simulated,41
25,3,0.402777777777778,simulated,41
25,4,0.430555555555556,simulated,41
25,5,0.361111111111111,simulated,41
26,1,0.690140845070423,simulated,41
26,2,0.569444444444444,simulated,41
26,3,0.424657534246575,simulated,41
26,4,0.444444444444444,simulated,41
26,5,0.375,simulated,41
2,1,0.416666666666667,simulated,42
2,2,0.611111111111111,simulated,42
2,3,0.549295774647887,simulated,42
2,4,0.424657534246575,simulated,42
2,5,0.513888888888889,simulated,42
3,1,0.347826086956522,simulated,42
3,2,0.534246575342466,simulated,42
3,3,0.611111111111111,simulated,42
3,4,0.436619718309859,simulated,42
3,5,0.464788732394366,simulated,42
7,1,0.597222222222222,simulated,42
7,2,0.541666666666667,simulated,42
7,3,0.472222222222222,simulated,42
7,4,0.416666666666667,simulated,42
7,5,0.444444444444444,simulated,42
8,1,0.352112676056338,simulated,42
8,2,0.388888888888889,simulated,42
8,3,0.486111111111111,simulated,42
8,4,0.507042253521127,simulated,42
8,5,0.555555555555556,simulated,42
9,1,0.5,simulated,42
9,2,0.513888888888889,simulated,42
9,3,0.541666666666667,simulated,42
9,4,0.563380281690141,simulated,42
9,5,0.479452054794521,simulated,42
10,1,0.208333333333333,simulated,42
10,2,0.347222222222222,simulated,42
10,3,0.380281690140845,simulated,42
10,4,0.577464788732394,simulated,42
10,5,0.534246575342466,simulated,42
11,1,0.652777777777778,simulated,42
11,2,0.571428571428571,simulated,42
11,3,0.506849315068493,simulated,42
11,4,0.416666666666667,simulated,42
11,5,0.541666666666667,simulated,42
12,1,0.638888888888889,simulated,42
12,2,0.472222222222222,simulated,42
12,3,0.444444444444444,simulated,42
12,4,0.5,simulated,42
12,5,0.486111111111111,simulated,42
13,1,0.25,simulated,42
13,2,0.446428571428571,simulated,42
13,3,0.454545454545455,simulated,42
13,4,0.462962962962963,simulated,42
13,5,0.537037037037037,simulated,42
15,1,0.587301587301587,simulated,42
15,2,0.53968253968254,simulated,42
15,3,0.421875,simulated,42
15,4,0.428571428571429,simulated,42
15,5,0.571428571428571,simulated,42
16,1,0.549295774647887,simulated,42
16,2,0.506849315068493,simulated,42
16,3,0.563380281690141,simulated,42
16,4,0.535211267605634,simulated,42
16,5,0.424657534246575,simulated,42
17,1,0.458333333333333,simulated,42
17,2,0.472222222222222,simulated,42
17,3,0.444444444444444,simulated,42
17,4,0.597222222222222,simulated,42
17,5,0.555555555555556,simulated,42
18,1,0.396551724137931,simulated,42
18,2,0.46551724137931,simulated,42
18,3,0.491228070175439,simulated,42
18,4,0.482758620689655,simulated,42
18,5,0.482758620689655,simulated,42
19,1,0.647058823529412,simulated,42
19,2,0.48,simulated,42
19,3,0.411764705882353,simulated,42
19,4,0.4,simulated,42
19,5,0.529411764705882,simulated,42
20,1,0.507042253521127,simulated,42
20,2,0.583333333333333,simulated,42
20,3,0.547945205479452,simulated,42
20,4,0.472222222222222,simulated,42
20,5,0.416666666666667,simulated,42
21,1,0.763888888888889,simulated,42
21,2,0.583333333333333,simulated,42
21,3,0.527777777777778,simulated,42
21,4,0.388888888888889,simulated,42
21,5,0.416666666666667,simulated,42
22,1,0.486111111111111,simulated,42
22,2,0.555555555555556,simulated,42
22,3,0.472222222222222,simulated,42
22,4,0.513888888888889,simulated,42
22,5,0.555555555555556,simulated,42
23,1,0.408450704225352,simulated,42
23,2,0.414285714285714,simulated,42
23,3,0.507042253521127,simulated,42
23,4,0.450704225352113,simulated,42
23,5,0.577464788732394,simulated,42
24,1,0.563380281690141,simulated,42
24,2,0.520547945205479,simulated,42
24,3,0.486111111111111,simulated,42
24,4,0.486111111111111,simulated,42
24,5,0.527777777777778,simulated,42
25,1,0.819444444444444,simulated,42
25,2,0.611111111111111,simulated,42
25,3,0.5,simulated,42
25,4,0.305555555555556,simulated,42
25,5,0.361111111111111,simulated,42
26,1,0.666666666666667,simulated,42
26,2,0.555555555555556,simulated,42
26,3,0.444444444444444,simulated,42
26,4,0.444444444444444,simulated,42
26,5,0.416666666666667,simulated,42
2,1,0.450704225352113,simulated,43
2,2,0.616438356164384,simulated,43
2,3,0.486111111111111,simulated,43
2,4,0.486111111111111,simulated,43
2,5,0.472222222222222,simulated,43
3,1,0.323943661971831,simulated,43
3,2,0.464788732394366,simulated,43
3,3,0.625,simulated,43
3,4,0.492957746478873,simulated,43
3,5,0.47887323943662,simulated,43
7,1,0.694444444444444,simulated,43
7,2,0.541666666666667,simulated,43
7,3,0.472222222222222,simulated,43
7,4,0.430555555555556,simulated,43
7,5,0.416666666666667,simulated,43
8,1,0.361111111111111,simulated,43
8,2,0.385714285714286,simulated,43
8,3,0.493150684931507,simulated,43
8,4,0.471428571428571,simulated,43
8,5,0.534246575342466,simulated,43
9,1,0.563380281690141,simulated,43
9,2,0.547945205479452,simulated,43
9,3,0.527777777777778,simulated,43
9,4,0.583333333333333,simulated,43
9,5,0.486111111111111,simulated,43
10,1,0.208333333333333,simulated,43
10,2,0.371428571428571,simulated,43
10,3,0.424657534246575,simulated,43
10,4,0.472222222222222,simulated,43
10,5,0.597222222222222,simulated,43
11,1,0.597222222222222,simulated,43
11,2,0.535211267605634,simulated,43
11,3,0.527777777777778,simulated,43
11,4,0.416666666666667,simulated,43
11,5,0.569444444444444,simulated,43
12,1,0.583333333333333,simulated,43
12,2,0.472222222222222,simulated,43
12,3,0.444444444444444,simulated,43
12,4,0.541666666666667,simulated,43
12,5,0.458333333333333,simulated,43
13,1,0.351851851851852,simulated,43
13,2,0.547169811320755,simulated,43
13,3,0.418181818181818,simulated,43
13,4,0.454545454545455,simulated,43
13,5,0.518518518518518,simulated,43
15,1,0.603174603174603,simulated,43
15,2,0.555555555555556,simulated,43
15,3,0.375,simulated,43
15,4,0.46031746031746,simulated,43
15,5,0.53968253968254,simulated,43
16,1,0.625,simulated,43
16,2,0.486111111111111,simulated,43
16,3,0.605633802816901,simulated,43
16,4,0.541666666666667,simulated,43
16,5,0.444444444444444,simulated,43
17,1,0.527777777777778,simulated,43
17,2,0.52112676056338,simulated,43
17,3,0.438356164383562,simulated,43
17,4,0.583333333333333,simulated,43
17,5,0.5,simulated,43
18,1,0.241379310344828,simulated,43
18,2,0.448275862068966,simulated,43
18,3,0.456140350877193,simulated,43
18,4,0.517241379310345,simulated,43
18,5,0.431034482758621,simulated,43
19,1,0.666666666666667,simulated,43
19,2,0.44,simulated,43
19,3,0.431372549019608,simulated,43
19,4,0.4,simulated,43
19,5,0.549019607843137,simulated,43
20,1,0.652777777777778,simulated,43
20,2,0.527777777777778,simulated,43
20,3,0.652777777777778,simulated,43
20,4,0.402777777777778,simulated,43
20,5,0.402777777777778,simulated,43
21,1,0.666666666666667,simulated,43
21,2,0.611111111111111,simulated,43
21,3,0.52112676056338,simulated,43
21,4,0.438356164383562,simulated,43
21,5,0.402777777777778,simulated,43
22,1,0.486111111111111,simulated,43
22,2,0.527777777777778,simulated,43
22,3,0.486111111111111,simulated,43
22,4,0.513888888888889,simulated,43
22,5,0.486111111111111,simulated,43
23,1,0.391304347826087,simulated,43
23,2,0.383561643835616,simulated,43
23,3,0.471428571428571,simulated,43
23,4,0.52112676056338,simulated,43
23,5,0.619718309859155,simulated,43
24,1,0.5,simulated,43
24,2,0.541666666666667,simulated,43
24,3,0.513888888888889,simulated,43
24,4,0.464788732394366,simulated,43
24,5,0.589041095890411,simulated,43
25,1,0.791666666666667,simulated,43
25,2,0.625,simulated,43
25,3,0.464788732394366,simulated,43
25,4,0.356164383561644,simulated,43
25,5,0.375,simulated,43
26,1,0.625,simulated,43
26,2,0.555555555555556,simulated,43
26,3,0.430555555555556,simulated,43
26,4,0.486111111111111,simulated,43
26,5,0.402777777777778,simulated,43
2,1,0.549295774647887,simulated,44
2,2,0.63013698630137,simulated,44
2,3,0.5,simulated,44
2,4,0.402777777777778,simulated,44
2,5,0.486111111111111,simulated,44
3,1,0.352112676056338,simulated,44
3,2,0.514285714285714,simulated,44
3,3,0.63013698630137,simulated,44
3,4,0.457142857142857,simulated,44
3,5,0.527777777777778,simulated,44
7,1,0.666666666666667,simulated,44
7,2,0.541666666666667,simulated,44
7,3,0.458333333333333,simulated,44
7,4,0.444444444444444,simulated,44
7,5,0.416666666666667,simulated,44
8,1,0.388888888888889,simulated,44
8,2,0.422535211267606,simulated,44
8,3,0.5,simulated,44
8,4,0.47887323943662,simulated,44
8,5,0.611111111111111,simulated,44
9,1,0.513888888888889,simulated,44
9,2,0.5,simulated,44
9,3,0.527777777777778,simulated,44
9,4,0.555555555555556,simulated,44
9,5,0.486111111111111,simulated,44
10,1,0.222222222222222,simulated,44
10,2,0.375,simulated,44
10,3,0.394366197183099,simulated,44
10,4,0.555555555555556,simulated,44
10,5,0.555555555555556,simulated,44
11,1,0.625,simulated,44
11,2,0.527777777777778,simulated,44
11,3,0.507042253521127,simulated,44
11,4,0.416666666666667,simulated,44
11,5,0.611111111111111,simulated,44
